time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0311332891889,0.152365061538,11.8200659286,0.0969397363106,0.0207201005872,0.0,-0.112640190253,0.49592991399,2.9292461826,0.150362190709,0.00503619339997,0.0,486.96994217429636,486.1585205853875,485.3461927312891,487.52038230645843
1.3800000000000008,-0.0383924967401,0.184491311262,12.0021439756,0.105678487154,0.0209516660864,0.0,-0.129353359021,0.575937494349,3.13933522949,0.133993378204,0.00139526256871,0.0,480.3216653796263,480.0453914502186,479.898227258135,478.67213832741044
1.4400000000000008,-0.0466149375109,0.221395397711,12.1946879916,0.11421340291,0.0213752841995,0.0,-0.144748972599,0.655046565091,3.27828088793,0.155048416714,0.0164916018452,0.0,460.0147981385966,461.2086001091151,458.32626027113446,460.0144573610982
1.5000000000000009,-0.0557295349738,0.2629908265,12.3934422425,0.123227357848,0.0233785114702,0.0,-0.159224664006,0.732329049134,3.34651927573,0.138268382843,0.0548880850877,0.0,437.5334582073743,440.7190551655913,439.3757378638117,438.0036843114237
1.560000000000001,-0.0659305323925,0.310283137842,12.6033358411,0.132005165817,0.0268409167171,0.0,-0.181234704578,0.845082603721,3.6488087878,0.158818182812,0.0628179074833,0.0,509.2846506045678,509.8533486992177,507.88551356015427,509.3740670247776
1.620000000000001,-0.0774416093508,0.364065140863,12.827510938,0.141053601653,0.0301497430327,0.0,-0.20286283487,0.948617543347,3.82291166765,0.125638091837,0.0317908309847,0.0,475.59738136670785,473.2165702701623,476.0897997121669,473.5632687666345
1.680000000000001,-0.0901413233437,0.423428497392,13.0563327331,0.148192295614,0.0324773466951,0.0,-0.220644633675,1.03077679675,3.8043965281,0.100342361477,0.0500248410209,0.0,415.39526115747844,416.9921271206383,415.16539495905903,412.9532889429776
1.740000000000001,-0.10404787317,0.488271000883,13.2869128472,0.153705148394,0.0355716132105,0.0,-0.243200330563,1.13115667992,3.88118760582,0.0639195947152,0.0544959626827,0.0,446.91759813382293,447.2835887645425,447.54229896081006,444.57421168471063
1.8000000000000012,-0.11937874038,0.559267368311,13.5222903389,0.157063345406,0.038664315636,0.0,-0.268136894317,1.23568215296,3.96430744822,0.0311063798246,0.0448740100639,0.0,449.907043332005,449.12892686342536,450.693929658897,448.03568997398804
1.8600000000000012,-0.1362968892,0.636711742819,13.7634024003,0.158725664117,0.0411570515655,0.0,-0.296055668852,1.34588532183,4.07227089094,0.0198480382441,0.0338843274966,0.0,458.30984871070706,457.43633345734963,458.67276287588123,457.7778742993202
1.9200000000000013,-0.154822419944,0.720343154037,14.0081628916,0.159845235626,0.0437678162132,0.0,-0.321672122698,1.44188705535,4.08627610014,0.0161699463379,0.0579419650198,0.0,428.3655395821177,430.40772153338395,428.9170432997367,428.60448671131616
1.9800000000000013,-0.175091460063,0.810301373282,14.2571834582,0.160903548362,0.0474554917263,0.0,-0.354323870495,1.55670855686,4.2138311182,0.0204247148939,0.0677029487625,0.0,464.390297710505,465.1578816344985,465.7887954905104,466.1213593981982
2.0400000000000014,-0.197309164819,0.9068567131,14.5119478469,0.161831602707,0.0515331767037,0.0,-0.386649685138,1.66182303251,4.27796409499,0.00303315945992,0.0684731451861,0.0,446.8293176482496,446.89555295509507,447.57699783311375,446.1590830903327
2.1000000000000014,-0.221517403152,1.00963347488,14.7699796651,0.162960068691,0.0559267433248,0.0,-0.420684294097,1.76406160887,4.32281976992,0.0393593613076,0.0813462879331,0.0,440.355407505501,441.4232807660261,440.50639262029824,443.50047581376873
2.1600000000000015,-0.248060447281,1.11915187239,15.034256962,0.165350519973,0.0609543821013,0.0,-0.464600266491,1.88665289834,4.48561028541,0.0407866220613,0.0882851379632,0.0,478.2527778113362,478.7862116785169,478.3987673087847,478.50812492688976
2.2200000000000015,-0.277144985045,1.23551247058,15.3049449304,0.167992628649,0.0662255608794,0.0,-0.505373299765,1.99218111677,4.53695043259,0.0498464012268,0.0869749608387,0.0,445.6844812900315,445.5837532618142,445.80827123781626,446.54909528281735
2.2800000000000016,-0.308579193934,1.3577472812,15.5757550659,0.170815962296,0.0727780646845,0.0,-0.542935524289,2.08251721159,4.49008669231,0.0407927965261,0.134682316683,0.0,412.2477785228679,416.45274588820496,414.54979857378504,413.75485849371114
2.3400000000000016,-0.342736219235,1.48624791033,15.8484298715,0.173203482134,0.0805761435298,0.0,-0.596422770785,2.20093320761,4.59841155654,0.0377118253261,0.118319703359,0.0,464.45228863124737,463.18160600221546,465.3336892252072,465.09314344258337
2.4000000000000017,-0.380359168033,1.62209080516,16.1287215671,0.175659779305,0.0878403208542,0.0,-0.658406057304,2.3272290656,4.7437943936,0.046714256664,0.12606454561,0.0,476.64936616016695,477.2530485248252,476.894178088116,477.5821441841501
2.4600000000000017,-0.421667616636,1.76516783215,16.4155378987,0.178564366158,0.095139412742,0.0,-0.719242183047,2.44214188728,4.81619116142,0.0516007542096,0.110925511082,0.0,457.5505044370167,456.35630204279204,455.940439181676,456.3320933669208
2.520000000000002,-0.466775905362,1.91519491448,16.706728001,0.181754548265,0.102329428123,0.0,-0.785015473177,2.55891788624,4.88955811847,0.0561351184725,0.1334190226,0.0,456.550354190257,458.3539735597764,458.4304264142344,458.79239119516757
2.580000000000002,-0.515666817402,2.07173280145,16.9993331723,0.184798391301,0.109811196745,0.0,-0.845346430816,2.65920699487,4.86381061111,0.0368163086054,0.0949316393075,0.0,429.24035528165786,425.97501083901744,427.727788289431,426.0807544828758
2.640000000000002,-0.568511436411,2.23467249619,17.2922473486,0.187110935072,0.116009477413,0.0,-0.916670690013,2.77219064795,4.89958984369,0.0417877839738,0.116251394503,0.0,447.2701464668911,449.0123499206922,447.0422300654171,447.4479205410063
2.700000000000002,-0.625642746994,2.40423725805,17.5863237823,0.19016413044,0.123320981283,0.0,-0.988326115251,2.88010183317,4.90267047577,0.064702997579,0.131200302776,0.0,436.8483089740257,438.1068012927823,437.5764443754418,439.4818419582366
2.760000000000002,-0.687588554364,2.58089308209,17.8835343491,0.193727228131,0.131244816959,0.0,-1.07727173027,3.00859336127,5.0035153128,0.0457657300244,0.133735780665,0.0,469.85588474823544,470.067425272044,470.1049445614739,468.6372429672178
2.820000000000002,-0.754649168489,2.76474655705,18.1838973581,0.197025491995,0.138972485749,0.0,-1.15876315587,3.11999130539,5.0082360111,0.0689114480546,0.11642749667,0.0,441.53651122096676,440.12115021290674,440.18979631330666,442.10330466787036
2.880000000000002,-0.827105885561,2.95584144724,18.4870768706,0.200996432001,0.146259318691,0.0,-1.25710178759,3.25002039905,5.09692166204,0.0600765300518,0.129953254278,0.0,467.9466962258161,469.0109647368367,468.73909235171044,468.05488350464356
2.940000000000002,-0.904461744653,3.1532413003,18.787930374,0.204978953595,0.153793930051,0.0,-1.3220157151,3.33024361552,4.93202096997,0.0766723213997,0.114961370506,0.0,385.4751716657344,384.0723966649533,382.90852868661165,384.48840960295496
3.000000000000002,-0.987317985084,3.3574597895,19.0883097993,0.209089767212,0.161458792363,0.0,-1.44052663276,3.47721187745,5.07942948862,0.0424437093865,0.145518510574,0.0,485.28344162819377,487.58490358190113,489.12753591197776,486.57417907735163
3.0600000000000023,-1.07644858215,3.56926922906,19.391443917,0.211797732022,0.170375942182,0.0,-1.53121832369,3.58319832734,5.02492776864,0.0500296959952,0.154187135958,0.0,424.47385214095647,425.23903997902744,425.53565583216556,426.1859398332229
3.1200000000000023,-1.17119606385,3.78749035293,19.691428198,0.214688672701,0.179584936086,0.0,-1.62778856855,3.69094677151,4.9743773978,0.0442063577277,0.152038791621,0.0,427.2506991550268,427.09073251928345,427.0982278014901,426.60268374066806
3.1800000000000024,-1.27189162287,4.0121971931,19.9883514362,0.217530695155,0.188491385536,0.0,-1.72947069338,3.79936398582,4.92288588899,0.0530366828928,0.140058681678,0.0,426.791903240731,425.78957404334477,427.50697372676086,428.2603123466089
3.2400000000000024,-1.3794248186,4.2440931357,20.2851472888,0.220305934689,0.196807762038,0.0,-1.85567971566,3.93052548407,4.96957321039,0.0270786177476,0.135534317285,0.0,460.0182977572965,459.6769303600338,460.9796751755319,458.92459656702573
3.3000000000000025,-1.49390149073,4.48301291133,20.5808559065,0.221922173986,0.204662997259,0.0,-1.96086765753,4.03347003457,4.88738394207,0.0266532641282,0.119584557508,0.0,419.57755445252013,418.20694698973745,418.028505922401,417.99164529138085
3.3600000000000025,-1.61530620722,4.72862420792,20.8739120742,0.223146884625,0.212185378289,0.0,-2.0865681771,4.15348037963,4.88074283407,0.00343950483308,0.134967526751,0.0,443.87337179480613,445.1483775940824,444.8146613563889,442.90916551610866
3.4200000000000026,-1.74418201312,4.98120402097,21.1655877828,0.223922449083,0.219953490914,0.0,-2.20995452932,4.26569705098,4.84154631318,0.0271959903402,0.115241926338,0.0,434.1889020303691,432.546063636521,434.0041740527199,435.9938905654732
3.4800000000000026,-1.88127341101,5.24117243587,21.457833279,0.225930186116,0.226533583102,0.0,-2.36030190418,4.39977847655,4.89915779822,0.0437179395869,0.0951775910827,0.0,467.6212860169369,466.06519774404904,465.41943886742814,466.71138212671207
3.5400000000000027,-2.02702812159,5.50871927594,21.7514395505,0.228346153613,0.23235649813,0.0,-2.49865593344,4.51843589554,4.88727232306,0.0322729200417,0.100547509881,0.0,444.99056501534193,445.4380395998825,446.65590136980086,445.72214616881007
3.6000000000000028,-2.18070334886,5.78292317644,22.0422879898,0.23077004587,0.238362869438,0.0,-2.62436848069,4.6217074248,4.80760360619,0.0530483658756,0.0992093383506,0.0,423.8617912564987,423.7559214626055,422.5181675956006,424.3068218256986
3.660000000000003,-2.34286351209,6.06411929196,22.3316795728,0.234063831997,0.24391548299,0.0,-2.78141444489,4.75148775203,4.83802553025,0.0583563925982,0.0738758092753,0.0,462.51623399831965,460.52292090040055,459.86417818491265,460.2864320847179
3.720000000000003,-2.51438897646,6.3529744413,22.6222099445,0.237246732174,0.248010483201,0.0,-2.9364240805,4.8770368007,4.84570607112,0.0394618301604,0.0535687129259,0.0,456.24525886794424,454.62397190274214,455.3807592142077,453.8682150942494
3.780000000000003,-2.69502685058,6.64913007592,22.9121371606,0.2392481396,0.251307435644,0.0,-3.08511308647,4.99476475251,4.81818037756,0.016912196074,0.0575753638158,0.0,445.50786341718293,445.8374307163854,444.54404510038705,442.69241051527376
